"","token","count","frequency","general_frequency","relative_frequency"
"17421","preston",33,0.000179251381050413,7.09644993830263e-05,2.52593032585089
"16368","peers",74,0.000401957642355472,0.000159878842727642,2.51413905365964
"5669","dame",69,0.000374798342196318,0.00014944288693602,2.50797043526587
"22921","usefulness",35,0.000190115101114075,7.59737581630046e-05,2.50237852794086
"17748","proposal",124,0.000673550643947007,0.000270917412350494,2.4861843987924
"19879","security",51,0.000277024861623366,0.000111456007854518,2.48550856033677
"13218","lordmayor",44,0.000239001841400551,9.64282315145828e-05,2.47854635148428
"3200","calld",82,0.000445412522610117,0.00018033331607922,2.46994028776385
"4336","coffeehouse",53,0.000287888581687027,0.000116882704866161,2.4630554367875
"22511","true",665,0.00361218692116742,0.00148148828417859,2.43821497594238
"1351","article",39,0.000211842541241397,8.76620286496207e-05,2.41658269269717
"21733","temporal",153,0.000831074584870097,0.000344803979355175,2.41028130366798
"16111","parishchurch",67,0.000363934622132657,0.00015111263986268,2.4083665169464
"9660","governour",56,0.000304184161782519,0.000127318660657782,2.38915615520124
"17321","preface",70,0.000380230202228149,0.000159461404495977,2.38446540358763
"16218","passing",43,0.00023356998136872,9.80979844412422e-05,2.38098654828756
"12645","learned",131,0.000711573664169822,0.00029888577387204,2.38075454362195
"21118","strange",73,0.000396525782323641,0.000166557854434279,2.38070899550464
"8548","fifteen",39,0.000211842541241397,8.93317815762802e-05,2.37141292274022
"15479","oath",53,0.000287888581687027,0.000121474525414474,2.36995024845533
"15183","news",77,0.000418253222450964,0.000176576371994236,2.36868170824473
"23778","wherein",147,0.000798483424679113,0.000338124967648537,2.36150388488641
"7497","encouraging",51,0.000277024861623366,0.000117717581329491,2.35330065819119
"22520","truly",52,0.000282456721655196,0.00012022221071948,2.34945539567781
"9337","gent",123,0.000668118783915176,0.0002851103122271,2.34336940918152
"8261","fairly",32,0.000173819521018582,7.43040052363452e-05,2.3393021744346
"925","anne",173,0.000939711785506711,0.000401993017093261,2.33763211187497
"17152","postscript",42,0.000228138121336889,9.76805462095774e-05,2.3355532927448
"11826","jamess",120,0.000651823203819684,0.000280101053447121,2.32710015117004
"4496","coming",37,0.000200978821177736,8.64097139546261e-05,2.3258822646175
"5135","coronation",30,0.000162955800954921,7.01296229196966e-05,2.32363720451651
"8865","forth",85,0.000461708102705609,0.000199118036504138,2.31876584769363
"16192","party",31,0.000168387660986752,7.26342523096857e-05,2.31829550979349
"2302","betwixt",61,0.000331343461941673,0.000143181313461047,2.31415297102869
"1258","argument",55,0.000298752301750689,0.000129405851816107,2.30864599674544
"6564","dissenting",53,0.000287888581687027,0.000124814031267793,2.30654020836288
"18854","restoring",31,0.000168387660986752,7.30516905413506e-05,2.30504810688038
"23527","warning",68,0.000369366482164488,0.000160296280959306,2.30427356114554
"8034","executed",87,0.000472571822769271,0.000205379609979111,2.30096757325294
"3307","canterbury",93,0.000505162982960255,0.000220407386319046,2.29195124263674
"16720","physick",47,0.000255297421496043,0.000111456007854518,2.29056671246722
"7672","episcopal",57,0.00030961602181435,0.000136084863522745,2.27516869841003
"18493","reformation",93,0.000505162982960255,0.000222494577477371,2.27045076193659
"10164","hanover",30,0.000162955800954921,7.1799375846356e-05,2.26959912999287
"1436","asserted",80,0.000434548802546456,0.000191604148334171,2.2679509098549
"15935","oxon",37,0.000200978821177736,8.89143433446153e-05,2.26036445434658
"16052","paper",135,0.000733301104297144,0.000324766944235262,2.25793023986438
"1087","apostles",34,0.000184683241082244,8.18178934063127e-05,2.25724757010176
"19711","scot",34,0.000184683241082244,8.18178934063127e-05,2.25724757010176
"12426","lamented",71,0.00038566206225998,0.000171149674982593,2.25336134759943
"6047","demonstrated",43,0.00023356998136872,0.00010394211968455,2.24711581866497
"22446","trinity",96,0.000521458563055747,0.000232095656805662,2.24673985818
"563","aldermen",79,0.000429116942514625,0.000192021586565836,2.23473282451762
"9799","greatbritain",185,0.00100489410588868,0.000450833290198049,2.22897050359177
"17801","protestant",192,0.00104291712611149,0.000470870325317963,2.21487120770936
"5953","defended",56,0.000304184161782519,0.000137754616449404,2.20815947677691
"8627","fishery",32,0.000173819521018582,7.88958257846586e-05,2.20315231243047
"5009","controversy",36,0.000195546961145905,8.89143433446153e-05,2.19927352314802
"10767","honest",61,0.000331343461941673,0.000150695201631015,2.19876584227934
"15607","offered",171,0.00092884806544305,0.000422864928676504,2.19655971080455
"18618","relation",159,0.000863665745061081,0.000394061690691628,2.1917018717177
"9682","gracious",198,0.00107550828630248,0.000490907360437876,2.190857935687
"17749","proposals",272,0.00147746592865795,0.000677084811760404,2.18209876073955
"2626","born",30,0.000162955800954921,7.472144346801e-05,2.18084385675293
"16326","peace",328,0.00178165009044047,0.000818596372294792,2.17646956514836
"22397","treaty",76,0.000412821362419133,0.000189934395407512,2.17349449284006
"1780","ballad",120,0.000651823203819684,0.000300138088567035,2.1717443691726
"13296","loyal",70,0.000380230202228149,0.000176576371994236,2.15334700749521
"22380","treason",51,0.000277024861623366,0.000128988413584442,2.14767244533954
"15782","ordination",65,0.000353070902068995,0.000164470663275955,2.14671051381729
"3111","butler",30,0.000162955800954921,7.59737581630046e-05,2.14489588109217
"4856","conscience",36,0.000195546961145905,9.14189727346045e-05,2.13901945402068
"18848","restoration",33,0.000179251381050413,8.43225227963018e-05,2.12578294749828
"14226","mercy",32,0.000173819521018582,8.18178934063127e-05,2.12446830127224
"8291","false",79,0.000429116942514625,0.000202457542357457,2.11954041088269
"22579","tune",151,0.000820210864806436,0.000389469870143315,2.10596743852
"5698","danger",89,0.000483435542832932,0.000230008465647338,2.10181630259715
"13284","lower",51,0.000277024861623366,0.000131910481206096,2.10009742281619
"6261","devotion",32,0.000173819521018582,8.30702081013073e-05,2.09244114095155
"22125","title",37,0.000200978821177736,9.68456697462476e-05,2.07524839989578
"24167","writing",45,0.000244433701432381,0.000118135019561156,2.06910450720198
"16307","pauls",83,0.000450844382641948,0.000219155071624052,2.05719347173195
"12609","laying",63,0.000342207182005334,0.000166975292665944,2.04944801438357
"10275","hath",52,0.000282456721655196,0.000138172054681069,2.04423913581634
"5355","credit",40,0.000217274401273228,0.000106446749074539,2.04115581886941
"20441","sive",31,0.000168387660986752,8.30702081013073e-05,2.02705235529682
"12340","knights",70,0.000380230202228149,0.000187847204249187,2.0241461870455
"8752","folly",37,0.000200978821177736,9.93502991362368e-05,2.02293121334379
"16063","papists",39,0.000211842541241397,0.00010477699614788,2.02184209349166
"4699","concerning",596,0.0032373885789711,0.00161047669776303,2.01020516687255
"12888","libri",72,0.00039109392229181,0.000195361092419155,2.00190282235269
"17437","pretended",52,0.000282456721655196,0.000141094122302723,2.00190282235269
"21433","surprizing",32,0.000173819521018582,8.6827152186291e-05,2.00190282235269
"20947","stated",109,0.000592072743469546,0.000296381144482051,1.99767345019279
"17725","prophecy",48,0.000260729281527874,0.000130658166511101,1.99550696669022
"6262","devotions",32,0.000173819521018582,8.72445904179559e-05,1.99232433994909
"7048","duty",336,0.00182510497069512,0.000917111794967699,1.9900572435222
"24096","woollen",34,0.000184683241082244,9.30887256612639e-05,1.98394853695042
"20758","speech",495,0.0026887707157562,0.00136043119699578,1.97641065692537
"14991","nation",112,0.000608368323565038,0.000308486853200332,1.97210453947599
"19644","scheme",98,0.000532322283119409,0.00027049997411883,1.96791990407201
"7981","excellent",231,0.00125475966735289,0.000640767685605561,1.95821308649027
"975","answer",499,0.00271049815588352,0.001386312367359,1.95518572848568
"18841","rest",44,0.000239001841400551,0.000122309401877804,1.95407579246713
"2853","britanniæ",45,0.000244433701432381,0.000125231469499458,1.95185525179387
"20093","settling",43,0.00023356998136872,0.00012022221071948,1.94281888488742
"3734","chaplain",60,0.000325911601909842,0.000167810169129274,1.94214452914813
"19270","rule",45,0.000244433701432381,0.000126066345962788,1.93892905807338
"10783","honour",82,0.000445412522610117,0.000230008465647338,1.93650490801086
"18616","relating",282,0.00153178452897626,0.000791045449004911,1.93640521022294
"7934","evil",51,0.000277024861623366,0.000143598751692712,1.92915926049394
"20215","sheriffs",40,0.000217274401273228,0.000112708322549512,1.92775827337666
"7830","eternal",33,0.000179251381050413,9.30887256612639e-05,1.92559710939306
"11107","illustrious",33,0.000179251381050413,9.35061638929288e-05,1.91700069372612
"9416","ghost",53,0.000287888581687027,0.00015027776339935,1.91570978416806
"8082","exhortation",46,0.000249865561464212,0.000130658166511101,1.91236084307813
"1428","assembled",190,0.00103205340604783,0.000540999948237659,1.90767745802899
"4594","communion",62,0.000336775321973503,0.000176576371994236,1.90725020663861
"2822","briefly",30,0.000162955800954921,8.55748374912964e-05,1.90424902614036
"22629","twentieth",30,0.000162955800954921,8.55748374912964e-05,1.90424902614036
"3748","character",190,0.00103205340604783,0.000542669701164319,1.90180768123505
"12253","king",798,0.0043346243054009,0.00228004762135347,1.90111130346822
"20764","speedy",44,0.000239001841400551,0.000126066345962788,1.89584174567175
"8040","executrix",30,0.000162955800954921,8.59922757229613e-05,1.895005098829
"8381","father",159,0.000863665745061081,0.000455842548978028,1.89465802829808
"18907","reverend",503,0.00273222559601084,0.00144308396686542,1.89332406065436
"4758","conference",40,0.000217274401273228,0.000114795513707837,1.89270812295163
"9519","glorious",66,0.000358502762100826,0.000189934395407512,1.88750837536111
"4637","compleat",171,0.00092884806544305,0.00049382942805953,1.88090869572698
"7532","englands",41,0.000222706261305059,0.00011855245779282,1.8785461343556
"13522","magnæ",41,0.000222706261305059,0.000118969896024485,1.8719547444105
"10374","heir",69,0.000374798342196318,0.000201622665894128,1.85890976361321
"23316","vision",40,0.000217274401273228,0.000116882704866161,1.85890976361321
"10135","hand",54,0.000293320441718858,0.000158626528032647,1.84912602801525
"9562","gods",107,0.000581209023405885,0.000314748426675305,1.84658277579084
"373","advantage",35,0.000190115101114075,0.000103107243221221,1.84385786269327
"6956","duke",326,0.00177078637037681,0.000963864876914163,1.8371728369707
"18195","raise",35,0.000190115101114075,0.000103524681452885,1.8364229519566
"13224","lordships",30,0.000162955800954921,8.89143433446153e-05,1.83272793595669
"8323","famous",106,0.000575777163374054,0.000314748426675305,1.82932499283953
"12398","laid",68,0.000369366482164488,0.000202040104125792,1.82818398239646
"11407","ingenious",34,0.000184683241082244,0.000101020052062896,1.82818398239646
"6654","divinity",88,0.000478003682801102,0.000262151209485532,1.82338919488175
"20051","sermon",1206,0.00655082319838782,0.0035970652422561,1.82115773754471
"21968","thirty",48,0.000260729281527874,0.000143181313461047,1.82097282966192
"9107","funeral",125,0.000678982503978837,0.00037360721734005,1.81736988062744
"227","actions",47,0.000255297421496043,0.000140676684071058,1.81478134192506
"21607","tale",82,0.000445412522610117,0.000245871118450603,1.81156910749403
"6467","discourse",331,0.00179794567053596,0.000994337867825698,1.80818384647011
"6287","dialogue",142,0.000771324124519959,0.000426621872761488,1.80798072899367
"4208","clergyman",35,0.000190115101114075,0.000105194434379545,1.80727338129062
"16756","piety",49,0.000266161141559704,0.000147355695777696,1.80624943036638
"2129","behaviour",72,0.00039109392229181,0.000216650442234063,1.80518404790185
"13196","longitude",32,0.000173819521018582,9.64282315145828e-05,1.80257916471584
"19432","salisbury",32,0.000173819521018582,9.64282315145828e-05,1.80257916471584
"4016","church",1061,0.00576320349377237,0.00320300355156447,1.79931223958756
"17531","printed",262,0.00142314732833964,0.000795637269553224,1.78868861829309
"17507","princess",40,0.000217274401273228,0.000121474525414474,1.78864169694742
"5850","debts",93,0.000505162982960255,0.000282605682837111,1.78751884211551
"23309","viscount",71,0.00038566206225998,0.000216650442234063,1.78011204723654
"7598","ensuing",34,0.000184683241082244,0.00010394211968455,1.77678925196765
"22746","understanding",39,0.000211842541241397,0.00011938733425615,1.77441386526716
"20231","shewing",135,0.000733301104297144,0.000413263849348212,1.77441386526716
"2389","birth",46,0.000249865561464212,0.000141094122302723,1.77091403515815
"2925","brother",62,0.000336775321973503,0.000190351833639176,1.76922552063187
"4579","commons",509,0.00276481675620183,0.00156288873935324,1.76904259822486
"7784","especially",39,0.000211842541241397,0.00012022221071948,1.76209154675836
"6085","departed",35,0.000190115101114075,0.000108116502001199,1.75842815476925
"14293","methods",44,0.000239001841400551,0.000136084863522745,1.75627057421125
"1263","arguments",64,0.000347639042037165,0.000199535474735803,1.7422417868174
"4207","clergy",208,0.00112982688662079,0.000650368764933853,1.73720963788244
"22277","traders",34,0.000184683241082244,0.000106864187306204,1.72820517085916
"5892","declaration",88,0.000478003682801102,0.000278013862288797,1.71935197355216
"13794","marlborough",38,0.000206410681209567,0.00012022221071948,1.71690971222609
"16224","past",35,0.000190115101114075,0.000111038569622853,1.71215372964375
"111","abuses",31,0.000168387660986752,9.85154226729071e-05,1.70925177416977
"9919","guardian",39,0.000211842541241397,0.000123979154804464,1.70869483322022
"21311","sufferings",55,0.000298752301750689,0.000175324057299241,1.70400061664544
"14660","monsieur",58,0.000315047881846181,0.000185342574859198,1.69981388294361
"7092","earth",41,0.000222706261305059,0.000131075604742766,1.69906720432163
"14319","michael",49,0.000266161141559704,0.000156956775105988,1.69576076840248
"6683","doctor",131,0.000711573664169822,0.000420360299286515,1.69277085723269
"11362","infant",55,0.000298752301750689,0.000176993810225901,1.68792513912992
"17608","proclamation",329,0.0017870819504723,0.00105945823196542,1.68678848920458
"19115","roger",36,0.000195546961145905,0.000116047828402831,1.685054893635
"15546","occasion",73,0.000396525782323641,0.000235852600890646,1.68124405169266
"10176","happy",82,0.000445412522610117,0.000265073277107186,1.68033732962832
"16799","pious",58,0.000315047881846181,0.000187847204249187,1.6771496978377
"23636","weekly",75,0.000407389502387302,0.000242949050828949,1.67685159088821
"7149","ecclesiastical",60,0.000325911601909842,0.00019494365418749,1.67182462680417
"19778","scriptures",68,0.000369366482164488,0.000221242262782376,1.66951141033941
"15248","ninth",54,0.000293320441718858,0.000175741495530906,1.66904487089262
"4545","commission",64,0.000347639042037165,0.000208301677600765,1.66892099017779
"6089","depending",50,0.000271593001591535,0.000162800910349296,1.66825235196057
"10732","holland",52,0.000282456721655196,0.000169897360287598,1.66251389178184
"20802","spiritual",201,0.00109180386639797,0.00065788265310382,1.65957235875875
"24010","wise",38,0.000206410681209567,0.000124396593036128,1.65929529235273
"4879","consideration",146,0.000793051564647282,0.00047838421348793,1.6577711853514
"10880","houses",198,0.00107550828630248,0.000649951326702188,1.65475204391003
"22247","towards",90,0.000488867402864763,0.000295963706250386,1.65178159531216
"19988","sent",52,0.000282456721655196,0.000171149674982593,1.65034915598831
"20709","spain",70,0.000380230202228149,0.000231260780342333,1.64416206528966
"935","anniversary",53,0.000287888581687027,0.000175324057299241,1.64203695785834
"452","africa",49,0.000266161141559704,0.000162383472117631,1.6390901000497
"16322","payment",72,0.00039109392229181,0.000239192106743965,1.63506199103152
"3986","christs",59,0.000320479741878011,0.000197030845345814,1.62654604316156
"13936","matthew",51,0.000277024861623366,0.000170732236750928,1.62256915797046
"7683","epistles",45,0.000244433701432381,0.000150695201631015,1.62204037545197
"5816","dead",43,0.00023356998136872,0.000144016189924377,1.6218314169495
"6851","drawn",39,0.000211842541241397,0.000130658166511101,1.6213494104358
"4491","comical",34,0.000184683241082244,0.000113960637244507,1.62058799904741
"22933","usum",30,0.000162955800954921,0.000100602613831231,1.6197968894555
"6477","discovery",48,0.000260729281527874,0.000161131157422636,1.61811834345606
"10430","henry",340,0.00184683241082244,0.00114294587829839,1.61585289897715
"6735","dominions",31,0.000168387660986752,0.000104359557916215,1.61353367481627
"6216","detected",36,0.000195546961145905,0.000121474525414474,1.60977752725268
"18030","quakers",91,0.000494299262896594,0.000307234538505337,1.60886619486633
"12681","leeds",30,0.000162955800954921,0.000101437490294561,1.60646522781389
"12797","letter",1333,0.00724066942243032,0.00452002117246711,1.60191051018423
"2819","brief",151,0.000820210864806436,0.000513031586716114,1.59875314901478
"21116","strand",47,0.000255297421496043,0.000159878842727642,1.59681804759464
"1664","authority",90,0.000488867402864763,0.000307651976737002,1.58902734203029
"21859","thanksgiving",89,0.000483435542832932,0.000305564785578678,1.5821048944413
"16025","pamphlet",119,0.000646391343787853,0.000408672028799898,1.58168726566885
"5704","daniel",75,0.000407389502387302,0.000257976827168884,1.57917091569083
"17278","prayers",75,0.000407389502387302,0.000258394265400549,1.57661975104513
"9675","grace",242,0.00131451012770303,0.000834041586866391,1.57607264242281
"22283","trading",44,0.000239001841400551,0.000151947516326009,1.57292364613426
"20061","servants",51,0.000277024861623366,0.000176158933762571,1.5725848000235
"23319","visitation",51,0.000277024861623366,0.000176158933762571,1.5725848000235
"12255","kingdom",245,0.00133080570779852,0.000846564733816337,1.57200702396285
"20694","sovereign",59,0.000320479741878011,0.000204544733515782,1.56679537218828
"8944","franciæ",32,0.000173819521018582,0.000111038569622853,1.56539769567428
"3365","care",33,0.000179251381050413,0.000114795513707837,1.5614842014351
"18428","rector",75,0.000407389502387302,0.000260898894790538,1.5614842014351
"22275","trade",231,0.00125475966735289,0.000804820910649851,1.55905450610091
"8840","former",57,0.00030961602181435,0.000198700598272474,1.55820377244049
"5948","defence",192,0.00104291712611149,0.000670405800053766,1.55565051201504
"15588","odes",36,0.000195546961145905,0.000126066345962788,1.55114324645871
"2930","brought",68,0.000369366482164488,0.000238357230280635,1.54963405863378
"16137","parliament",868,0.00471485450762905,0.00304896884408014,1.54637674201997
"12424","lamentation",43,0.00023356998136872,0.00015111263986268,1.54566806311485
"3533","cathedral",75,0.000407389502387302,0.000263820962412192,1.54418928148249
"21805","test",42,0.000228138121336889,0.000147773134009361,1.54384031215335
"20261","shire",41,0.000222706261305059,0.000144433628156042,1.54192804091616
